House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,DA/PSA,OVALS Address ID,Primary_Term_Address,FAC_ADDR,Working TN Status
"425","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 420 HEAVENS DR","425 HEAVENS DR",""
"429","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 412 HEAVENS DR","429 HEAVENS DR",""
"500","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 512 HEAVENS DR","500 HEAVENS DR",""
"501","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 501 HEAVENS DR","501 HEAVENS DR",""
"504","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 508II HEAVENS DR","504 HEAVENS DR",""
"505","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 508II HEAVENS DR","505 HEAVENS DR",""
"508","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 508II HEAVENS DR","508 HEAVENS DR",""
"509","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 508II HEAVENS DR","509 HEAVENS DR",""
"512","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 512 HEAVENS DR","512 HEAVENS DR",""
"513","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 508II HEAVENS DR","513 HEAVENS DR",""
"516","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 512 HEAVENS DR","516 HEAVENS DR","Y"
"517","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 512 HEAVENS DR","517 HEAVENS DR",""
"520","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 524 HEAVENS DR","520 HEAVENS DR",""
"521","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 512 HEAVENS DR","521 HEAVENS DR",""
"524","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 524 HEAVENS DR","524 HEAVENS DR",""
"525","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 524 HEAVENS DR","525 HEAVENS DR",""
"529","HEAVENS DR","MANDEVILLE","70471","","","","","","","214002","=""Not SAG Valid""","F 524 HEAVENS DR","529 HEAVENS DR","Y"
"720","HEAVENS DR","MANDEVILLE","70471","APT","24","","","","","214002","=""Not SAG Valid""","F 524 HEAVENS DR","720 HEAVENS DR APT 24",""
"733","HEAVENS DR","MANDEVILLE","70471","APT","5","","","","","214002","=""Not SAG Valid""","F 524 HEAVENS DR","733 HEAVENS DR APT 5",""
"740","HEAVENS DR","MANDEVILLE","70471","APT","8","","","","","214002","=""Not SAG Valid""","F 524 HEAVENS DR","740 HEAVENS DR APT 8",""
"309","HYACINTH LN","MANDEVILLE","70471","","","","","","","214002","=""000015WKH2""","F 309 HYACINTH LN","309 HYACINTH LN",""
"311","HYACINTH LN","MANDEVILLE","70471","","","","","","","214002","=""000015WISK""","F 309 HYACINTH LN","311 HYACINTH LN",""
"315","HYACINTH LN","MANDEVILLE","70471","","","","","","","214002","=""000015WI7S""","F 315 HYACINTH LN","315 HYACINTH LN",""
"350","HYACINTH LN","MANDEVILLE","70471","","","","","","","214002","=""000015WOQC""","F 340 AZALEA DR","350 HYACINTH LN",""
"300","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WK7C""","F 300 JASMINE DR","300 JASMINE DR",""
"315","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJ5Y""","F 300 JASMINE DR","315 JASMINE DR",""
"320","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WIU9""","F 330 JASMINE DR","320 JASMINE DR",""
"325","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WIYM""","F 335 JASMINE DR","325 JASMINE DR",""
"330","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJBH""","F 330 JASMINE DR","330 JASMINE DR",""
"335","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WPYE""","F 335 JASMINE DR","335 JASMINE DR","Y"
"340","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLQI""","F 350 JASMINE DR","340 JASMINE DR",""
"345","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJSJ""","F 345 JASMINE DR","345 JASMINE DR",""
"350","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKG6""","F 350 JASMINE DR","350 JASMINE DR",""
"355","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLMV""","F 345 JASMINE DR","355 JASMINE DR",""
"360","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLRN""","F 200 GARDEN AV","360 JASMINE DR",""
"365","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKB2""","F 365 JASMINE DR","365 JASMINE DR",""
"370","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WN8K""","F 360 JASMINE DR","370 JASMINE DR",""
"375","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WK8W""","F 365 JASMINE DR","375 JASMINE DR",""
"380","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLU4""","F 380 JASMINE DR","380 JASMINE DR",""
"385","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WOON""","F 385 JASMINE DR","385 JASMINE DR",""
"390","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKV3""","F 360 JASMINE DR","390 JASMINE DR",""
"395","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WPXN""","F 385 JASMINE DR","395 JASMINE DR",""
"400","JASMINE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WMC0""","F 390 JASMINE DR","400 JASMINE DR","Y"
"420","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WILW""","F 415 GARDEN AV","420 LOTUS DR N",""
"425","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WIYP""","F 400 AZALEA DR","425 LOTUS DR N",""
"430","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WIOP""","F 440 N LOTUS DR","430 LOTUS DR N",""
"440","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WM4B""","F 440 N LOTUS DR","440 LOTUS DR N",""
"450","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WJXW""","F 450 N LOTUS DR","450 LOTUS DR N",""
"460","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WN1S""","F 450 N LOTUS DR","460 LOTUS DR N",""
"470","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WKSD""","F 480 N LOTUS DR","470 LOTUS DR N",""
"480","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WJT9""","F 480 N LOTUS DR","480 LOTUS DR N",""
"490","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WKQY""","S 500 N LOTUS DR","490 LOTUS DR N","Y"
"500","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WJY6""","S 500 N LOTUS DR","500 LOTUS DR N",""
"510","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WJGR""","F 520 N LOTUS DR","510 LOTUS DR N",""
"520","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WK31""","F 520 N LOTUS DR","520 LOTUS DR N",""
"530","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WKER""","F 520 N LOTUS DR","530 LOTUS DR N",""
"540","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WKRL""","F 550 N LOTUS DR","540 LOTUS DR N",""
"550","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WJEE""","F 560 N LOTUS DR","550 LOTUS DR N",""
"560","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WLFX""","F 560 N LOTUS DR","560 LOTUS DR N",""
"565","LOTUS DR N","MANDEVILLE","70471","","","","","","","214002","=""000015WLPA""","F 365 MOSS LN","565 LOTUS DR N",""
"210","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WL7R""","F 210 S LOTUS DR","210 LOTUS DR S",""
"220","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WKZL""","F 230 S LOTUS DR","220 LOTUS DR S",""
"230","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WITS""","F 230 S LOTUS DR","230 LOTUS DR S",""
"235","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WJ5L""","F 235 S LOTUS DR","235 LOTUS DR S",""
"240","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WPYF""","F 250 S LOTUS DR","240 LOTUS DR S",""
"250","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WLKH""","F 250 S LOTUS DR","250 LOTUS DR S",""
"255","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WLAR""","F 245 S LOTUS DR","255 LOTUS DR S",""
"260","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WHTG""","F 270 S LOTUS DR","260 LOTUS DR S",""
"265","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WMCA""","F 265 S LOTUS DR","265 LOTUS DR S",""
"270","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WKR3""","F 270 S LOTUS DR","270 LOTUS DR S",""
"275","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WMC4""","F 265 S LOTUS DR","275 LOTUS DR S",""
"280","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WMU4""","F 290 S LOTUS DR","280 LOTUS DR S",""
"285","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WL4Y""","F 285 S LOTUS DR","285 LOTUS DR S",""
"290","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WIPO""","F 290 S LOTUS DR","290 LOTUS DR S",""
"295","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WPDA""","F 285 S LOTUS DR","295 LOTUS DR S",""
"310","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WJ2T""","F 320 S LOTUS DR","310 LOTUS DR S",""
"320","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WKZ1""","F 320 S LOTUS DR","320 LOTUS DR S",""
"325","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WL8W""","R 320 CAMELLIA DR","325 LOTUS DR S",""
"330","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WIQB""","F 340 S LOTUS DR","330 LOTUS DR S",""
"340","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WKJB""","F 340 S LOTUS DR","340 LOTUS DR S",""
"350","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WKF3""","F 355 CAMELLIA DR","350 LOTUS DR S",""
"360","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WLBJ""","F 390 S LOTUS DR","360 LOTUS DR S",""
"365","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WK5G""","F 365 S LOTUS DR","365 LOTUS DR S",""
"370","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WKHJ""","F 390 S LOTUS DR","370 LOTUS DR S",""
"375","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WNOH""","F 365 S LOTUS DR","375 LOTUS DR S",""
"379","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WP3B""","F 355 CAMELLIA DR","379 LOTUS DR S",""
"380","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WMVJ""","F 390 S LOTUS DR","380 LOTUS DR S",""
"384","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WP3C""","F 390 S LOTUS DR","384 LOTUS DR S",""
"390","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WIFA""","F 390 S LOTUS DR","390 LOTUS DR S",""
"398","LOTUS DR S","MANDEVILLE","70471","","","","","","","214002","=""000015WIFB""","F 390 S LOTUS DR","398 LOTUS DR S",""
"225","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WP35""","F 225 MOSS LN","225 MOSS LN",""
"235","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WPNS""","F 235 MOSS LN","235 MOSS LN",""
"245","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WJQZ""","F 235 MOSS LN","245 MOSS LN",""
"250","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WK7B""","S 250 MOSS LN","250 MOSS LN",""
"255","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WJEZ""","F 255 MOSS LN","255 MOSS LN",""
"265","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WPHQ""","F 255 MOSS LN","265 MOSS LN",""
"275","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WKVH""","F 275 MOSS LN","275 MOSS LN",""
"285","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WLKP""","F 275 MOSS LN","285 MOSS LN",""
"295","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WKHI""","F 295 MOSS LN","295 MOSS LN",""
"304","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WK7A""","F 305 MOSS LN","304 MOSS LN",""
"305","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WHU9""","F 305 MOSS LN","305 MOSS LN",""
"308","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WL6T""","F 305 MOSS LN","308 MOSS LN",""
"310","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WJT6""","F 320 MOSS LN","310 MOSS LN",""
"315","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WK5X""","F 305 MOSS LN","315 MOSS LN",""
"320","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WKXW""","F 320 MOSS LN","320 MOSS LN",""
"325","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WL39""","F 325 MOSS LN","325 MOSS LN",""
"330","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WIQC""","F 340 MOSS LN","330 MOSS LN",""
"333","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WLRV""","F 325 MOSS LN","333 MOSS LN",""
"335","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WOAK""","F 325 MOSS LN","335 MOSS LN",""
"340","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WN91""","F 360 MOSS LN","340 MOSS LN",""
"345","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WLMM""","F 345 MOSS LN","345 MOSS LN",""
"350","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WLI1""","F 360 MOSS LN","350 MOSS LN",""
"355","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WMQK""","F 345 MOSS LN","355 MOSS LN",""
"360","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WMPG""","F 370 MOSS LN","360 MOSS LN",""
"365","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WKS6""","F 365 MOSS LN","365 MOSS LN",""
"370","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WIOO""","F 370 MOSS LN","370 MOSS LN",""
"375","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WKHH""","F 365 MOSS LN","375 MOSS LN",""
"380","MOSS LN","MANDEVILLE","70471","","","","","","","214002","=""000015WIDL""","F 535 N LOTUS DR","380 MOSS LN",""
"10","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WKZE""","F 8 RED CYPRESS CT","10 RED CYPRESS CT",""
"11","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WPN5""","F 11 RED CYPRESS CT","11 RED CYPRESS CT",""
"12","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WKV2""","F 503 RED CYPRESS CT","12 RED CYPRESS CT",""
"13","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WKLB""","F 11 RED CYPRESS CT","13 RED CYPRESS CT",""
"14","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WKYK""","F 14 RED CYPRESS CT","14 RED CYPRESS CT",""
"15","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WOA8""","F 14 RED CYPRESS CT","15 RED CYPRESS CT",""
"16","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WJ3E""","F 14 RED CYPRESS CT","16 RED CYPRESS CT",""
"3","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WJTA""","F 513 RED CYPRESS CT","3 RED CYPRESS CT",""
"5","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WIGL""","F 513 RED CYPRESS CT","5 RED CYPRESS CT",""
"7","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WMNZ""","F 511 RED CYPRESS CT","7 RED CYPRESS CT",""
"8","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WI8S""","F 8 RED CYPRESS CT","8 RED CYPRESS CT",""
"9","RED CYPRESS CT","MANDEVILLE","70471","","","","","","","214002","=""000015WKRS""","F 511 RED CYPRESS CT","9 RED CYPRESS CT",""
"200","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKLX""","F 285II BEAU RIVAGE DR","200 SILVER MAPLE DR",""
"215","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJQ1""","F 215 SILVER MAPLE DR","215 SILVER MAPLE DR",""
"220","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WOPJ""","F 230I SILVER MAPLE DR","220 SILVER MAPLE DR",""
"225","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJ90""","F 235 SILVER MAPLE DR","225 SILVER MAPLE DR",""
"230","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLLP""","F 230II SILVER MAPLE DR","230 SILVER MAPLE DR",""
"235","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WHR8""","F 235 SILVER MAPLE DR","235 SILVER MAPLE DR",""
"240","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLUH""","F 250I SILVER MAPLE DR","240 SILVER MAPLE DR",""
"245","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLTV""","F 255 SILVER MAPLE DR","245 SILVER MAPLE DR",""
"250","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKZZ""","F 250II SILVER MAPLE DR","250 SILVER MAPLE DR",""
"255","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WL8N""","F 255 SILVER MAPLE DR","255 SILVER MAPLE DR",""
"265","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WMC7""","F 275 SILVER MAPLE DR","265 SILVER MAPLE DR",""
"275","SILVER MAPLE DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKW8""","F 275 SILVER MAPLE DR","275 SILVER MAPLE DR",""
"400","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WOQ2""","F 523 DORADO ST","400 VENUS DR",""
"401","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WIXB""","F 417II VENUS DR","401 VENUS DR",""
"404","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WMS7""","F 409 VENUS DR","404 VENUS DR",""
"405","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLHW""","F 409 VENUS DR","405 VENUS DR",""
"408","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WK4B""","F 409 VENUS DR","408 VENUS DR",""
"409","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WP2S""","F 409 VENUS DR","409 VENUS DR",""
"412","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WISB""","F 417I VENUS DR","412 VENUS DR",""
"413","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WHLZ""","F 417I VENUS DR","413 VENUS DR",""
"416","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WLZ7""","F 409 VENUS DR","416 VENUS DR",""
"417","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WK48""","F 417II VENUS DR","417 VENUS DR",""
"420","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WKFL""","F 417II VENUS DR","420 VENUS DR",""
"421","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WK74""","F 417I VENUS DR","421 VENUS DR",""
"424","VENUS DR","MANDEVILLE","70471","","","","","","","214002","=""000015WJGC""","F 417II VENUS DR","424 VENUS DR",""
"1795","W CAUSEWAY APPROACH","MANDEVILLE","70471","SUIT","112","","","","","214002","=""000015WL34""","R 1796 W CAUSEWAY APPROACH RD","1795 W CAUSEWAY APPROACH SUIT 112",""
"1796","W CAUSEWAY APPROACH","MANDEVILLE","70471","","","","","","","214002","=""000015WIE2""","R 1796 W CAUSEWAY APPROACH RD","1796 W CAUSEWAY APPROACH",""
"1800","W CAUSEWAY APPROACH","MANDEVILLE","70471","UNIT","ADSL","","","","","214002","=""000015WKN2""","RLA R 1800 W CAUSEWAY APPROACH RD","1800 W CAUSEWAY APPROACH UNIT ADSL",""
"1800","W CAUSEWAY APPROACH","MANDEVILLE","70471","UNIT","MCU","","","","","214002","=""000015WLUL""","RLA R 1800 W CAUSEWAY APPROACH RD","1800 W CAUSEWAY APPROACH UNIT MCU",""
"1800","W CAUSEWAY APPROACH","MANDEVILLE","70471","UNIT","RLA","","","","","214002","=""000015WLL5""","RLA R 1800 W CAUSEWAY APPROACH RD","1800 W CAUSEWAY APPROACH UNIT RLA",""
