House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,DA/PSA,OVALS Address ID,Primary_Term_Address,FAC_ADDR,Working TN Status
3745,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190GCY,P 150-15-18L HIGHWAY 79,3745 SPUNKY HOLLOW RD,
3754,SPUNKY HOLLOW RD,REMLAP,35133,LOT,4,,,,,1214,0000190AC0,P 150-15-18L HIGHWAY 79,3754 SPUNKY HOLLOW RD LOT 4,
3754,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190AP9,P 150-15-18L HIGHWAY 79,3754 SPUNKY HOLLOW RD,
3755,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190LR5,P 150-15-18L HIGHWAY 79,3755 SPUNKY HOLLOW RD,
3766,SPUNKY HOLLOW RD,REMLAP,35133,LOT,3,,,,,1214,0000190EE8,P 150-15-18L HIGHWAY 79,3766 SPUNKY HOLLOW RD LOT 3,
3766,SPUNKY HOLLOW RD,REMLAP,35133,UNIT,LOT 3,,,,,1214,00010DV57I,P 150-15-18L HIGHWAY 79,3766 SPUNKY HOLLOW RD UNIT LOT 3,
3766,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190L10,P 150-15-18L HIGHWAY 79,3766 SPUNKY HOLLOW RD,
3800,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190IPX,P 150-15-21L HIGHWAY 79,3800 SPUNKY HOLLOW RD,Y
3866,SPUNKY HOLLOW RD,REMLAP,35133,APT,3,,,,,1214,0000190LEA,P 150-15-18L HIGHWAY 79,3866 SPUNKY HOLLOW RD APT 3,
3909,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190F6O,P 150-15-24 HWY 79,3909 SPUNKY HOLLOW RD,
3914,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190ESB,P 150-15-21L HIGHWAY 79,3914 SPUNKY HOLLOW RD,
3916,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190E0W,P 150-15-21L HIGHWAY 79,3916 SPUNKY HOLLOW RD,
3945,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190B37,P 150-15-24 HWY 79,3945 SPUNKY HOLLOW RD,
3983,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190F6M,P 150-15-25L25 HIGHWAY 79,3983 SPUNKY HOLLOW RD,
4075,SPUNKY HOLLOW RD,REMLAP,35133,APT,A,,,,,1214,0000190K84,P 150-15-27 HWY 79,4075 SPUNKY HOLLOW RD APT A,
4075,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190E6D,P 150-15-27 HWY 79,4075 SPUNKY HOLLOW RD,
4155,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190FQ5,P 150-15-28L HIGHWAY 79,4155 SPUNKY HOLLOW RD,
4165,SPUNKY HOLLOW RD,REMLAP,35133,,,,,,,1214,0000190LRE,P 150-15-28L HIGHWAY 79,4165 SPUNKY HOLLOW RD,
25465,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190BVN,P 3 WATER OAK DR,25465 STATE HWY 79,
25564,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190BP6,P 145 HIGHWAY 79,25564 STATE HWY 79,
25585,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190IR1,P 145 HIGHWAY 79,25585 STATE HWY 79,
25609,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190CNQ,P 145 HIGHWAY 79,25609 STATE HWY 79,
25762,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190CO4,P 146 HIGHWAY 79,25762 STATE HWY 79,
25920,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190AYA,P 154 HIGHWAY 79,25920 STATE HWY 79,
26011,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190BCK,P 154 HIGHWAY 79,26011 STATE HWY 79,
26016,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190H97,P 154 1-2 HIGHWAY 79,26016 STATE HWY 79,
26031,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190H9L,P 154 1-2 HIGHWAY 79,26031 STATE HWY 79,
26035,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190IDI,P 154 1-2 HIGHWAY 79,26035 STATE HWY 79,
26044,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190C8V,P 154 1-2 HIGHWAY 79,26044 STATE HWY 79,
26048,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190J5J,P 154 1-2 HIGHWAY 79,26048 STATE HWY 79,
26052,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190ELA,P 155 HIGHWAY 79,26052 STATE HWY 79,
26095,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190AY5,P 154 1-2 HIGHWAY 79,26095 STATE HWY 79,
26127,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190D0Z,P 157 HIGHWAY 79,26127 STATE HWY 79,
26131,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190AY4,P 157 HIGHWAY 79,26131 STATE HWY 79,
26225,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190AXU,P 157 HIGHWAY 79,26225 STATE HWY 79,
26246,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190IDY,P 157 1-2 HWY 79,26246 STATE HWY 79,Y
26250,STATE HWY 79,TRAFFORD,35172,UNIT,B,,,,,1214,00011B6YTE,P 157 1-2 HWY 79,26250 STATE HWY 79 UNIT B,
26290,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190BVR,P 159 HIGHWAY 79,26290 STATE HWY 79,
26449,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190C99,P 161 HIGHWAY 79,26449 STATE HWY 79,
26480,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190GVT,P 161 HIGHWAY 79,26480 STATE HWY 79,
26481,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190IEJ,P 161 HIGHWAY 79,26481 STATE HWY 79,
26482,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000S819J6,,26482 STATE HWY 79,
26488,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190BVP,P 161 HIGHWAY 79,26488 STATE HWY 79,
26575,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190J5B,P 165 HIGHWAY 79,26575 STATE HWY 79,
26661,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190BPF,P 164 HIGHWAY 79,26661 STATE HWY 79,
26676,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190I08,P 164 HIGHWAY 79,26676 STATE HWY 79,
26761,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190GWG,P 166I HIGHWAY 79,26761 STATE HWY 79,
26810,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190I0H,P 166I HIGHWAY 79,26810 STATE HWY 79,
26819,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190HM3,P 170 HIGHWAY 79,26819 STATE HWY 79,
26826,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190HLU,P 166I HIGHWAY 79,26826 STATE HWY 79,
26966,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190GHQ,P 171 HIGHWAY 79,26966 STATE HWY 79,
27047,STATE HWY 79,TRAFFORD,35172,,,,,,,1214,0000190LSI,P 173I HIGHWAY 79,27047 STATE HWY 79,
118,TAWBUSH LN,LOCUST FORK,35097,,,,,,,1214,0000190CNJ,P 159-16 HIGHWAY 79,118 TAWBUSH LN,
131,TAWBUSH LN,LOCUST FORK,35097,,,,,,,1214,0000190BV5,P 159-16 HIGHWAY 79,131 TAWBUSH LN,
56,TAWBUSH LN,TRAFFORD,35172,,,,,,,1214,000020JZIC,P 159-3 HIGHWAY 79,56 TAWBUSH LN,
9,TAWBUSH LN,LOCUST FORK,35097,,,,,,,1214,0000190GV8,P 159-16 HIGHWAY 79,9 TAWBUSH LN,
173,TAWBUSH RD,LOCUST FORK,35097,,,,,,,1214,0000190BVL,F 184 TAWBUSH LN,173 TAWBUSH RD,
184,TAWBUSH RD,TRAFFORD,35172,,,,,,,1214,0000190BPE,F 184 TAWBUSH LN,184 TAWBUSH RD,
242,TAWBUSH RD,LOCUST FORK,35097,,,,,,,1214,0000190BP9,P 159-13 HIGHWAY 79,242 TAWBUSH RD,
248,TAWBUSH RD,LOCUST FORK,35097,,,,,,,1214,0000190IDD,P 159-13 HIGHWAY 79,248 TAWBUSH RD,
254,TAWBUSH RD,LOCUST FORK,35097,,,,,,,1214,0000190BPB,P 159-13 HIGHWAY 79,254 TAWBUSH RD,
263,TAWBUSH RD,LOCUST FORK,35097,,,,,,,1214,0000190GVH,P 159-13 HIGHWAY 79,263 TAWBUSH RD,Y
266,TAWBUSH RD,TRAFFORD,35172,,,,,,,1214,0000190GW8,P 159-13 HIGHWAY 79,266 TAWBUSH RD,
388,TAWBUSH RD,TRAFFORD,35172,,,,,,,1214,00010VZJ0J,F 496 TAWBUSH RD,388 TAWBUSH RD,
492,TAWBUSH RD,LOCUST FORK,35097,,,,,,,1214,0000190BI6,F 526 TAWBUSH RD,492 TAWBUSH RD,
496,TAWBUSH RD,TRAFFORD,35172,,,,,,,1214,0000190BBM,F 496 TAWBUSH RD,496 TAWBUSH RD,
526,TAWBUSH RD,LOCUST FORK,35097,,,,,,,1214,0000190HM7,F 526 TAWBUSH RD,526 TAWBUSH RD,
540,TAWBUSH RD,TRAFFORD,35172,,,,,,,1214,0000190H90,F 526 TAWBUSH RD,540 TAWBUSH RD,
576,TAWBUSH RD,LOCUST FORK,35097,,,,,,,1214,0000190DFB,F 526 TAWBUSH RD,576 TAWBUSH RD,
594,TAWBUSH RD,LOCUST FORK,35097,,,,,,,1214,0000190CNT,F 526 TAWBUSH RD,594 TAWBUSH RD,
608,TAWBUSH RD,TRAFFORD,35172,,,,,,,1214,0000190H8Q,F 184 TAWBUSH LN,608 TAWBUSH RD,
626,TAWBUSH RD,LOCUST FORK,35097,,,,,,,1214,0000190IS2,F 608 TAWBUSH RD,626 TAWBUSH RD,
30,WALKER DR,REMLAP,35133,,,,,,,1214,0000190FYL,NF 1953 SPUNKY HOLLOW RD,30 WALKER DR,
307,WALLS RD,REMLAP,35133,,,,,,,1214,00010E4VTK,P 150-15-10L-8 HIGHWAY 79,307 WALLS RD,
310,WALLS RD,REMLAP,35133,,,,,,,1214,0000190EXK,P 150-15-10L-8 HIGHWAY 79,310 WALLS RD,
311,WALLS RD,REMLAP,35133,,,,,,,1214,0000190G4H,P 150-15-10L-8 HIGHWAY 79,311 WALLS RD,
106,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190IE8,P 3 WATER OAK DR,106 WATER OAK DR,
107,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190GHM,P 3 WATER OAK DR,107 WATER OAK DR,
108,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190M7F,P 3 WATER OAK DR,108 WATER OAK DR,
111,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190HZB,P 4 WATER OAK DR,111 WATER OAK DR,Y
121,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190J5Z,P 150E24S5 HIGHWAY 79,121 WATER OAK DR,
133,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190HLB,P 150E24S5 HIGHWAY 79,133 WATER OAK DR,Y
148,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190M6Y,P 150E24S5 HIGHWAY 79,148 WATER OAK DR,
149,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190CA0,P 150E24S5 HIGHWAY 79,149 WATER OAK DR,
28,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190AYM,P 1I WATER OAK DR,28 WATER OAK DR,
35,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190GII,P 1II WATER OAK DR,35 WATER OAK DR,
39,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190IRC,P 2 WATER OAK DR,39 WATER OAK DR,
49,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190LSK,P 2 WATER OAK DR,49 WATER OAK DR,
5,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190M6M,P 150E24 HIGHWAY 79,5 WATER OAK DR,
50,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190CNX,P 3 WATER OAK DR,50 WATER OAK DR,
7,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190GHU,P 150E24 HIGHWAY 79,7 WATER OAK DR,
97,WATER OAK DR,TRAFFORD,35172,,,,,,,1214,0000190BVC,P 3 WATER OAK DR,97 WATER OAK DR,
130,YOUNGBLOOD DR,TRAFFORD,35172,,,,,,,1214,0000190M6Q,P 157 1-2 3 HIGHWAY 79,130 YOUNGBLOOD DR,
175,YOUNGBLOOD DR,TRAFFORD,35172,,,,,,,1214,0000190IDW,P 161 HIGHWAY 79,175 YOUNGBLOOD DR,
185,YOUNGBLOOD DR,TRAFFORD,35172,,,,,,,1214,0000190BHL,P 161 HIGHWAY 79,185 YOUNGBLOOD DR,
36,YOUNGBLOOD DR,TRAFFORD,35172,,,,,,,1214,0000190CO0,P 157 1-2 2 HIGHWAY 79,36 YOUNGBLOOD DR,
71,YOUNGBLOOD DR,TRAFFORD,35172,,,,,,,1214,0000190I04,P 157 1-2 3 HIGHWAY 79,71 YOUNGBLOOD DR,
39,YOUNGBLOOD LN,REMLAP,35133,,,,,,,1214,0000190EF3,P 150-19-2 HIGHWAY 79,39 YOUNGBLOOD LN,
41,YOUNGBLOOD LN,REMLAP,35133,,,,,,,1214,0000190DRN,P 150-19-3 HIGHWAY 79,41 YOUNGBLOOD LN,
87,YOUNGBLOOD LN,REMLAP,35133,,,,,,,1214,0000190EEV,P 150-19-3 HIGHWAY 79,87 YOUNGBLOOD LN,
