House Number,Street Name,Community,Zip Code,Unit Type,Unit,Floor Type,Floor,Building Type,Building,DA/PSA,OVALS Address ID,Primary_Term_Address,FAC_ADDR,Working TN Status
400,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001529DW,R 400 LOUISIANA AV,400 LOUISIANA AV,
402,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,000015266H,R 413 MISSISSIPPI AV,402 LOUISIANA AV,
404,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,000015282I,R 413 MISSISSIPPI AV,404 LOUISIANA AV,
406,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001527VT,R 413 MISSISSIPPI AV,406 LOUISIANA AV,
408,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000152BNM,R 413 MISSISSIPPI AV,408 LOUISIANA AV,
410,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000152AJ0,R 413 MISSISSIPPI AV,410 LOUISIANA AV,
412,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001528MD,R 413 MISSISSIPPI AV,412 LOUISIANA AV,
414,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000151YI4,R 413 MISSISSIPPI AV,414 LOUISIANA AV,
416,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,000015231D,R 413 MISSISSIPPI AV,416 LOUISIANA AV,
418,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001522D2,R 413 MISSISSIPPI AV,418 LOUISIANA AV,
420,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001520Z8,R 415 ATLANTA ST,420 LOUISIANA AV,
428,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000152D0U,OPP 431-1 ATLANTA ST,428 LOUISIANA AV,
530,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001528C9,R 606 LOUISIANA AV,530 LOUISIANA AV,
606,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,000015292V,R 616 LOUISIANA AV,606 LOUISIANA AV,
616,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000152DWB,R 616 LOUISIANA AV,616 LOUISIANA AV,
630,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000151YRH,R 704 LOUISIANA AV,630 LOUISIANA AV,
700,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000152B1O,R 704 LOUISIANA AV,700 LOUISIANA AV,
702,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000152C3I,R 704 LOUISIANA AV,702 LOUISIANA AV,
704,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001529JR,R 704 LOUISIANA AV,704 LOUISIANA AV,
704,LOUISIANA AV,BOGALUSA,70427,,,FLR,1ST,BLDG,MAIN,110403,00001528ZP,R 704 LOUISIANA AV,704 LOUISIANA AV   FLR 1ST BLDG MAIN,
712,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001521TH,R 712 LOUISIANA AV,712 LOUISIANA AV,
722,LOUISIANA AV,BOGALUSA,70427,APT,APT,,,,,110403,0000152BEH,R 725 CAROLINA AV,722 LOUISIANA AV APT APT,
722,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000152C46,R 725 CAROLINA AV,722 LOUISIANA AV,
724,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000152DPS,R 725 CAROLINA AV,724 LOUISIANA AV,
726,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001529N1,R 725 CAROLINA AV,726 LOUISIANA AV,
728,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001527KI,R 725 CAROLINA AV,728 LOUISIANA AV,
730,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000152C7R,R 725 CAROLINA AV,730 LOUISIANA AV,
802,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,0000151Z4Y,R 803 CAROLINA AV,802 LOUISIANA AV,
812,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001524RW,R 821 CAROLINA AV,812 LOUISIANA AV,
824,LOUISIANA AV,BOGALUSA,70427,RM,TELCO,FLR,1,,,110403,0000151XR6,R 821 CAROLINA AV,824 LOUISIANA AV RM TELCO FLR 1,
824,LOUISIANA AV,BOGALUSA,70427,,,,,,,110403,00001524MS,R 911 CAROLINA AV,824 LOUISIANA AV,
100,M J ISRAEL DR,BOGALUSA,70427,UNIT,INDUSTRIAL,,,,,110403,00001527W3,R 612 MISSISSIPPI AV,100 M J ISRAEL DR UNIT INDUSTRIAL,
348,MASONIC DR,BOGALUSA,70427,UNIT,PRSH MGR,FLR,1,,,110403,00001528VP,304M MISSISSIPPI AV,348 MASONIC DR UNIT PRSH MGR FLR 1,
348,MASONIC DR,BOGALUSA,70427,,,,,,,110403,00001524CB,304M MISSISSIPPI AV,348 MASONIC DR,
348,MASONIC DR,BOGALUSA,70427,,,FLR,1,,,110403,0000151ZS5,304M MISSISSIPPI AV,348 MASONIC DR   FLR 1,
400,MASONIC DR,BOGALUSA,70427,,,,,,,110403,0000151X9S,S 348 JACKSON ST,400 MASONIC DR,
405,MEMPHIS ST,BOGALUSA,70427,,,,,,,110403,00001527VM,304M MISSISSIPPI AV,405 MEMPHIS ST,
214,MISSISSIPPI AV,BOGALUSA,70427,APT,110,,,,,110403,00001526K1,R 224 LOUISIANA AV,214 MISSISSIPPI AV APT 110,
300,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001527W8,R 310 MISSISSIPPI AV,300 MISSISSIPPI AV,
301,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BNR,S 348 JACKSON ST,301 MISSISSIPPI AV,
302,MISSISSIPPI AV,BOGALUSA,70427,,,FLR,1,,,110403,0000151XBC,I 302 MISSISSIPPI AV,302 MISSISSIPPI AV   FLR 1,
302,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000151YK7,I 302 MISSISSIPPI AV,302 MISSISSIPPI AV,
303,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015266C,S 348 JACKSON ST,303 MISSISSIPPI AV,
304,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015282H,304M MISSISSIPPI AV,304 MISSISSIPPI AV,
305,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001524LF,S 348 JACKSON ST,305 MISSISSIPPI AV,
306,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152C3U,304M MISSISSIPPI AV,306 MISSISSIPPI AV,
306,MISSISSIPPI AV,BOGALUSA,70427,,,FLR,1,,,110403,00001526WQ,304M MISSISSIPPI AV,306 MISSISSIPPI AV   FLR 1,
307,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152C3C,S 348 JACKSON ST,307 MISSISSIPPI AV,
308,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015282J,R 310 MISSISSIPPI AV,308 MISSISSIPPI AV,
309,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015293K,S 348 JACKSON ST,309 MISSISSIPPI AV,
310,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152677,F 320 MISSISSIPPI AV,310 MISSISSIPPI AV,
311,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015266E,F 320 MISSISSIPPI AV,311 MISSISSIPPI AV,
312,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152DPP,R 310 MISSISSIPPI AV,312 MISSISSIPPI AV,
313,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152D41,F 320 MISSISSIPPI AV,313 MISSISSIPPI AV,
314,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001520VM,R 310 MISSISSIPPI AV,314 MISSISSIPPI AV,
315,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001529D9,F 320 MISSISSIPPI AV,315 MISSISSIPPI AV,
316,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001529N0,R 320 MISSISSIPPI AV,316 MISSISSIPPI AV,
317,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BNQ,F 320 MISSISSIPPI AV,317 MISSISSIPPI AV,
318,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001527WK,R 320 MISSISSIPPI AV,318 MISSISSIPPI AV,
319,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001525N8,F 320 MISSISSIPPI AV,319 MISSISSIPPI AV,
320,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000151WXK,F 320 MISSISSIPPI AV,320 MISSISSIPPI AV,
321,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BQY,R 403 MISSISSIPPI AV,321 MISSISSIPPI AV,
323,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001527W7,R 403 MISSISSIPPI AV,323 MISSISSIPPI AV,
325,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001525N4,R 403 MISSISSIPPI AV,325 MISSISSIPPI AV,
326,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001523F3,F 320 MISSISSIPPI AV,326 MISSISSIPPI AV,
326-B,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001523F3,F 320 MISSISSIPPI AV,326-B MISSISSIPPI AV,
327,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015266L,R 403 MISSISSIPPI AV,327 MISSISSIPPI AV,
329,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001524EK,R 403 MISSISSIPPI AV,329 MISSISSIPPI AV,
401,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BNZ,R 403 MISSISSIPPI AV,401 MISSISSIPPI AV,
402,MISSISSIPPI AV,BOGALUSA,70427,,,FLR,UPSTAIRS,,,110403,00001522TG,R 408 MISSISSIPPI AV,402 MISSISSIPPI AV   FLR UPSTAIRS,
402,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000151YDZ,R 408 MISSISSIPPI AV,402 MISSISSIPPI AV,
402-B,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001526XN,R 408 MISSISSIPPI AV,402-B MISSISSIPPI AV,
403,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001521AZ,R 403 MISSISSIPPI AV,403 MISSISSIPPI AV,
405,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001527VE,R 403 MISSISSIPPI AV,405 MISSISSIPPI AV,
407,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001524LE,R 413 MISSISSIPPI AV,407 MISSISSIPPI AV,
408,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152B4U,R 408 MISSISSIPPI AV,408 MISSISSIPPI AV,
409,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000151Y2Z,R 413 MISSISSIPPI AV,409 MISSISSIPPI AV,
410,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001525MT,R 408 MISSISSIPPI AV,410 MISSISSIPPI AV,
411,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BIW,R 413 MISSISSIPPI AV,411 MISSISSIPPI AV,
412,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152A29,R 408 MISSISSIPPI AV,412 MISSISSIPPI AV,
413,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152CS0,R 413 MISSISSIPPI AV,413 MISSISSIPPI AV,
414,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001527T4,R 408 MISSISSIPPI AV,414 MISSISSIPPI AV,
415,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BCE,R 413 MISSISSIPPI AV,415 MISSISSIPPI AV,
416,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001526DL,R 408 MISSISSIPPI AV,416 MISSISSIPPI AV,
417,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152CZW,R 413 MISSISSIPPI AV,417 MISSISSIPPI AV,
418,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001526ZE,R 408 MISSISSIPPI AV,418 MISSISSIPPI AV,
419,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015286M,R 415 ATLANTA ST,419 MISSISSIPPI AV,
420,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001522RE,R 408 MISSISSIPPI AV,420 MISSISSIPPI AV,
421,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001526VW,R 415 ATLANTA ST,421 MISSISSIPPI AV,
422,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000151WYD,R 422 MISSISSIPPI AV,422 MISSISSIPPI AV,
423,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001523YR,R 415 ATLANTA ST,423 MISSISSIPPI AV,
424,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BV1,R 408 MISSISSIPPI AV,424 MISSISSIPPI AV,
425,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001520V7,F 517 ATLANTA ST,425 MISSISSIPPI AV,
426,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001525DN,R 408 MISSISSIPPI AV,426 MISSISSIPPI AV,
427,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015245Y,R 415 ATLANTA ST,427 MISSISSIPPI AV,
428,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001528G9,R 428 MISSISSIPPI AV,428 MISSISSIPPI AV,
429,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001522XO,R 415 ATLANTA ST,429 MISSISSIPPI AV,
500,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001525CF,R 428 MISSISSIPPI AV,500 MISSISSIPPI AV,
502,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001527OZ,R 336 ATLANTA ST,502 MISSISSIPPI AV,
506,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001521YJ,R 520 MISSISSIPPI AV,506 MISSISSIPPI AV,
512,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015242Z,R 520 MISSISSIPPI AV,512 MISSISSIPPI AV,
517,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BJE,F 517 ATLANTA ST,517 MISSISSIPPI AV,
526,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BLL,F 335 MONTGOMERY ST,526 MISSISSIPPI AV,
530,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000151ZM4,F 335 MONTGOMERY ST,530 MISSISSIPPI AV,
602,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000151XSY,R 334 MONTGOMERY ST,602 MISSISSIPPI AV,
606,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001524UW,R 334 MONTGOMERY ST,606 MISSISSIPPI AV,
610,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152D45,R 334 MONTGOMERY ST,610 MISSISSIPPI AV,
612,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152841,R 612 MISSISSIPPI AV,612 MISSISSIPPI AV,
614,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001527W2,R 612 MISSISSIPPI AV,614 MISSISSIPPI AV,
616,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000151WWO,R 612 MISSISSIPPI AV,616 MISSISSIPPI AV,
618,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000151YHF,R 612 MISSISSIPPI AV,618 MISSISSIPPI AV,
620,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001524LH,R 335 RICHMOND ST,620 MISSISSIPPI AV,
624,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001525QT,R 335 RICHMOND ST,624 MISSISSIPPI AV,
702,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BO1,R 706 MISSISSIPPI AV,702 MISSISSIPPI AV,
704,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152CUN,R 706 MISSISSIPPI AV,704 MISSISSIPPI AV,
706,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152743,R 706 MISSISSIPPI AV,706 MISSISSIPPI AV,
707,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015299D,R 707 MISSISSIPPI AV,707 MISSISSIPPI AV,
708,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015247A,R 706 MISSISSIPPI AV,708 MISSISSIPPI AV,
710,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152C7W,R 706 MISSISSIPPI AV,710 MISSISSIPPI AV,
712,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001521K4,R 712 MISSISSIPPI AV,712 MISSISSIPPI AV,
720,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152C3F,F 720 MISSISSIPPI AV,720 MISSISSIPPI AV,
725,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152C5X,R 707 MISSISSIPPI AV,725 MISSISSIPPI AV,
726,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152DTF,F 720 MISSISSIPPI AV,726 MISSISSIPPI AV,
731,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001524VZ,S 902 VIRGINIA AV,731 MISSISSIPPI AV,
805,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001527YT,F 826 MISSISSIPPI AV,805 MISSISSIPPI AV,
808,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001523R2,F 808 MISSISSIPPI AV,808 MISSISSIPPI AV,
826,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152B6X,F 826 MISSISSIPPI AV,826 MISSISSIPPI AV,
829,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152B5O,R 808B CAROLINA AV,829 MISSISSIPPI AV,
907,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152A3L,F 720 MISSISSIPPI AV,907 MISSISSIPPI AV,
908,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,000015212J,F 720 MISSISSIPPI AV,908 MISSISSIPPI AV,
910,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152BL5,F 910 MISSISSIPPI AV,910 MISSISSIPPI AV,
911,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000152DZC,F 910 MISSISSIPPI AV,911 MISSISSIPPI AV,
921,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,0000151ZM1,F 914 MISSISSIPPI AV,921 MISSISSIPPI AV,
922,MISSISSIPPI AV,BOGALUSA,70427,,,,,,,110403,00001527JM,F 910 MISSISSIPPI AV,922 MISSISSIPPI AV,
526,MISSISSIPPI ST,BOGALUSA,70427,,,,,,,110403,0000152BLL,F 335 MONTGOMERY ST,526 MISSISSIPPI ST,
136,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152AKH,F 159 MONTGOMERY ST,136 MONTGOMERY ST,
137,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152C3Y,F 159 MONTGOMERY ST,137 MONTGOMERY ST,
138,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152DTV,F 159 MONTGOMERY ST,138 MONTGOMERY ST,
143,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152BNL,F 159 MONTGOMERY ST,143 MONTGOMERY ST,
149,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,000015266A,F 159 MONTGOMERY ST,149 MONTGOMERY ST,
153,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000151ZXX,F 159 MONTGOMERY ST,153 MONTGOMERY ST,
155,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000151WUM,F 159 MONTGOMERY ST,155 MONTGOMERY ST,
205,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000151YE5,OPP 220 MONTGOMERY ST,205 MONTGOMERY ST,
207,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,00001529HD,OPP 220 MONTGOMERY ST,207 MONTGOMERY ST,
209,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000151ZTS,OPP 220 MONTGOMERY ST,209 MONTGOMERY ST,
210,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000151XJM,OPP 220 MONTGOMERY ST,210 MONTGOMERY ST,
211,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,000015206R,OPP 220 MONTGOMERY ST,211 MONTGOMERY ST,
212,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152BW6,OPP 220 MONTGOMERY ST,212 MONTGOMERY ST,
214,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152B14,OPP 220 MONTGOMERY ST,214 MONTGOMERY ST,
215,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152547,OPP 220 MONTGOMERY ST,215 MONTGOMERY ST,
216,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,00001527R6,OPP 220 MONTGOMERY ST,216 MONTGOMERY ST,
217,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,000015290N,OPP 220 MONTGOMERY ST,217 MONTGOMERY ST,
218,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,000015265C,OPP 220 MONTGOMERY ST,218 MONTGOMERY ST,
220,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152DIV,OPP 220 MONTGOMERY ST,220 MONTGOMERY ST,
221,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152BNJ,F 225 MONTGOMERY ST,221 MONTGOMERY ST,
222,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152AWY,F 231 MONTGOMERY ST,222 MONTGOMERY ST,
223,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152BNE,F 225 MONTGOMERY ST,223 MONTGOMERY ST,
224,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152CVX,F 225 MONTGOMERY ST,224 MONTGOMERY ST,
225,MONTGOMERY ST,BOGALUSA,70427,APT,A,,,,,110403,0000152BNN,F 225 MONTGOMERY ST,225 MONTGOMERY ST APT A,
225,MONTGOMERY ST,BOGALUSA,70427,APT,B,,,,,110403,0000152ABP,F 225 MONTGOMERY ST,225 MONTGOMERY ST APT B,
225,MONTGOMERY ST,BOGALUSA,70427,APT,C,,,,,110403,0000152DU8,F 225 MONTGOMERY ST,225 MONTGOMERY ST APT C,
225,MONTGOMERY ST,BOGALUSA,70427,APT,D,,,,,110403,00001524VX,F 225 MONTGOMERY ST,225 MONTGOMERY ST APT D,
225,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,00001527V3,F 225 MONTGOMERY ST,225 MONTGOMERY ST,
226,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,000015299I,F 225 MONTGOMERY ST,226 MONTGOMERY ST,
227,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,00001527WD,F 225 MONTGOMERY ST,227 MONTGOMERY ST,
228,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152BO2,F 225 MONTGOMERY ST,228 MONTGOMERY ST,
229,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,00001527VK,F 225 MONTGOMERY ST,229 MONTGOMERY ST,
230,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152C3V,F 225 MONTGOMERY ST,230 MONTGOMERY ST,
231,MONTGOMERY ST,BOGALUSA,70427,APT,REAR,,,,,110403,0000152AVB,F 231 MONTGOMERY ST,231 MONTGOMERY ST APT REAR,
231,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000151ZGR,F 231 MONTGOMERY ST,231 MONTGOMERY ST,
232,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152D3W,F 225 MONTGOMERY ST,232 MONTGOMERY ST,
234,MONTGOMERY ST,BOGALUSA,70427,APT,1,,,,,110403,00001524L8,F 613 GEORGIA AV,234 MONTGOMERY ST APT 1,
236,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,00001523BF,F 244 MONTGOMERY ST,236 MONTGOMERY ST,
238,MONTGOMERY ST,BOGALUSA,70427,APT,A,,,,,110403,0000P67T3Q,F 231 MONTGOMERY ST,238 MONTGOMERY ST APT A,
238,MONTGOMERY ST,BOGALUSA,70427,APT,B,,,,,110403,00001527W4,F 231 MONTGOMERY ST,238 MONTGOMERY ST APT B,
238,MONTGOMERY ST,BOGALUSA,70427,APT,C,,,,,110403,00001520O6,F 231 MONTGOMERY ST,238 MONTGOMERY ST APT C,
238,MONTGOMERY ST,BOGALUSA,70427,APT,D,,,,,110403,000015285H,F 231 MONTGOMERY ST,238 MONTGOMERY ST APT D,
238,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,00001521KB,F 231 MONTGOMERY ST,238 MONTGOMERY ST,
244,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152DUC,F 244 MONTGOMERY ST,244 MONTGOMERY ST,
248,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,00001529O1,F 601 GEORGIA AV,248 MONTGOMERY ST,
301,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152C3H,F 321 MONTGOMERY ST,301 MONTGOMERY ST,
305,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152BE1,F 321 MONTGOMERY ST,305 MONTGOMERY ST,
307,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152D44,F 321 MONTGOMERY ST,307 MONTGOMERY ST,
312,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,000015266O,F 321 MONTGOMERY ST,312 MONTGOMERY ST,
315,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,00001527BP,F 321 MONTGOMERY ST,315 MONTGOMERY ST,
318,MONTGOMERY ST,BOGALUSA,70427,APT,A,,,,,110403,00001523XN,F 321 MONTGOMERY ST,318 MONTGOMERY ST APT A,
318,MONTGOMERY ST,BOGALUSA,70427,APT,B,,,,,110403,000015211Q,R 612 MISSISSIPPI AV,318 MONTGOMERY ST APT B,
318,MONTGOMERY ST,BOGALUSA,70427,UNIT,D,,,,,110403,00001525UZ,R 612 MISSISSIPPI AV,318 MONTGOMERY ST UNIT D,
318,MONTGOMERY ST,BOGALUSA,70427,UNIT,E,,,,,110403,00001526J5,R 612 MISSISSIPPI AV,318 MONTGOMERY ST UNIT E,
321,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152BKZ,F 321 MONTGOMERY ST,321 MONTGOMERY ST,
322,MONTGOMERY ST,BOGALUSA,70427,APT,D,,,,,110403,00001523P9,R 612 MISSISSIPPI AV,322 MONTGOMERY ST APT D,
323,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,00001525NC,F 321 MONTGOMERY ST,323 MONTGOMERY ST,
324,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152D3O,R 334 MONTGOMERY ST,324 MONTGOMERY ST,
328,MONTGOMERY ST,BOGALUSA,70427,APT,A,,,,,110403,00001522B2,R 334 MONTGOMERY ST,328 MONTGOMERY ST APT A,
329,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152BL7,F 335 MONTGOMERY ST,329 MONTGOMERY ST,
334,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000152CPT,R 334 MONTGOMERY ST,334 MONTGOMERY ST,
335,MONTGOMERY ST,BOGALUSA,70427,,,,,,,110403,0000151Z4D,F 335 MONTGOMERY ST,335 MONTGOMERY ST,
